deveui,epoch,Leq,Lmin,Lmax,L10,L50,L90,L95,nMeas,Temp,Vbat,dur,timestamp
70b3d50780000744,1719328500000,56.6,43.2,71.2,60.5,53.5,48.5,47.0,898,30.625,3.28,15,2024-06-25T15:15:00.000Z
70b3d50780000744,1719327600000,57.6,43.7,69.6,62.0,54.0,49.0,46.5,898,30.0,3.33,15,2024-06-25T15:00:00.000Z
70b3d50780000744,1719326700000,56.7,44.4,68.8,61.0,53.0,48.0,47.5,898,30.0,3.36,15,2024-06-25T14:45:00.000Z
70b3d50780000744,1719325800000,57.3,44.4,75.2,60.5,54.0,50.0,48.5,899,30.625,3.37,15,2024-06-25T14:30:00.000Z
70b3d50780000744,1719324899000,57.2,43.1,66.9,61.0,55.0,50.0,48.5,896,30.625,3.38,15,2024-06-25T14:14:59.000Z
70b3d50780000744,1719324002000,59.9,39.7,83.3,62.0,55.5,49.0,47.0,900,31.25,3.38,15,2024-06-25T14:00:02.000Z
70b3d50780000744,1719323100000,57.9,43.7,71.0,61.5,55.5,50.5,49.0,898,30.625,3.39,15,2024-06-25T13:45:00.000Z
70b3d50780000744,1719322200000,57.1,43.7,69.7,60.5,54.5,48.5,47.5,899,30.0,3.39,15,2024-06-25T13:30:00.000Z
70b3d50780000744,1719321299000,57.9,43.6,71.2,61.5,55.0,49.0,47.5,898,30.0,3.39,15,2024-06-25T13:14:59.000Z
70b3d50780000744,1719320400000,57.8,43.6,72.9,61.5,54.5,49.5,48.0,898,30.0,3.39,15,2024-06-25T13:00:00.000Z
70b3d50780000744,1719319500000,57.6,44.2,71.6,61.5,55.0,49.5,48.0,899,29.375,3.39,15,2024-06-25T12:45:00.000Z
70b3d50780000744,1719318599000,57.8,40.9,77.8,61.0,55.0,49.0,47.0,898,29.375,3.39,15,2024-06-25T12:29:59.000Z
70b3d50780000744,1719317700000,57.5,41.7,72.5,61.5,54.5,47.5,46.0,899,30.0,3.4,15,2024-06-25T12:15:00.000Z
70b3d50780000744,1719316799000,56.2,42.3,72.5,59.5,53.5,46.5,45.0,898,30.0,3.4,15,2024-06-25T11:59:59.000Z
70b3d50780000744,1719315900000,57.7,43.2,76.0,60.5,53.0,46.5,45.5,898,30.0,3.4,15,2024-06-25T11:45:00.000Z
70b3d50780000744,1719315000000,57.8,43.9,76.2,60.5,55.0,50.0,48.5,899,30.0,3.41,15,2024-06-25T11:30:00.000Z
70b3d50780000744,1719314099000,56.9,42.8,71.7,60.0,54.5,47.5,46.0,898,31.25,3.42,15,2024-06-25T11:14:59.000Z
70b3d50780000744,1719313200000,56.5,41.5,67.4,60.0,54.0,47.0,45.0,898,31.875,3.42,15,2024-06-25T11:00:00.000Z
70b3d50780000744,1719312300000,57.2,40.3,72.7,61.0,54.0,47.0,45.5,899,33.125,3.44,15,2024-06-25T10:45:00.000Z
70b3d50780000744,1719311399000,56.4,39.9,66.6,60.0,54.5,47.0,44.5,898,36.25,3.45,15,2024-06-25T10:29:59.000Z
