deveui,epoch,Leq,Lmin,Lmax,L10,L50,L90,L95,nMeas,Temp,Vbat,dur,timestamp
70b3d507800007e0,1721889000000,69.4,57.4,84.2,73.0,66.0,62.0,61.0,901,23.125,3.56,15,2024-07-25T06:30:00.000Z
70b3d507800007e0,1721888100000,68.2,56.7,82.0,72.0,65.0,60.0,59.0,901,23.125,3.56,15,2024-07-25T06:15:00.000Z
70b3d507800007e0,1721887200000,71.6,57.0,92.7,72.5,66.0,61.0,60.0,900,23.125,3.56,15,2024-07-25T06:00:00.000Z
70b3d507800007e0,1721886301000,69.0,55.6,82.8,72.5,65.5,60.0,59.0,901,23.125,3.56,15,2024-07-25T05:45:01.000Z
70b3d507800007e0,1721885400000,70.0,56.1,81.6,73.5,67.0,61.0,60.0,901,22.5,3.56,15,2024-07-25T05:30:00.000Z
70b3d507800007e0,1721884500000,69.6,57.0,87.3,73.0,66.0,60.0,59.5,901,22.5,3.56,15,2024-07-25T05:15:00.000Z
70b3d507800007e0,1721883600000,68.6,58.3,82.2,72.0,66.0,61.5,60.5,901,22.5,3.56,15,2024-07-25T05:00:00.000Z
70b3d507800007e0,1721882700000,69.6,56.9,86.5,73.5,66.0,60.0,59.5,901,22.5,3.56,15,2024-07-25T04:45:00.000Z
70b3d507800007e0,1721881800000,69.4,56.5,82.4,73.0,66.0,60.5,59.0,900,22.5,3.56,15,2024-07-25T04:30:00.000Z
70b3d507800007e0,1721880000000,66.6,50.4,80.7,69.5,64.0,58.0,56.0,901,22.5,3.56,15,2024-07-25T04:00:00.000Z
70b3d507800007e0,1721879100000,66.1,53.4,79.0,69.0,63.5,57.5,56.0,901,22.5,3.56,15,2024-07-25T03:45:00.000Z
70b3d507800007e0,1721878200000,66.7,51.6,82.7,70.0,63.5,56.0,55.0,901,22.5,3.56,15,2024-07-25T03:30:00.000Z
70b3d507800007e0,1721877300000,65.8,49.4,81.1,69.5,62.0,54.0,52.5,901,22.5,3.56,15,2024-07-25T03:15:00.000Z
70b3d507800007e0,1721876400000,64.6,49.0,76.0,68.0,61.0,54.0,53.0,900,22.5,3.56,15,2024-07-25T03:00:00.000Z
70b3d507800007e0,1721875501000,60.6,44.2,75.1,64.5,57.5,50.5,49.5,901,22.5,3.56,15,2024-07-25T02:45:01.000Z
70b3d507800007e0,1721874600000,62.2,44.6,76.7,66.5,57.5,49.5,48.0,901,23.125,3.56,15,2024-07-25T02:30:00.000Z
70b3d507800007e0,1721873700000,61.0,44.6,73.9,65.0,55.5,48.5,47.5,901,23.125,3.56,15,2024-07-25T02:15:00.000Z
70b3d507800007e0,1721872800000,58.8,43.9,70.0,63.0,55.0,48.5,47.5,901,23.125,3.56,15,2024-07-25T02:00:00.000Z
70b3d507800007e0,1721871900000,56.4,42.4,70.9,61.0,50.0,45.0,44.0,901,23.125,3.56,15,2024-07-25T01:45:00.000Z
70b3d507800007e0,1721871000000,56.4,43.7,68.7,60.5,51.5,46.0,45.0,901,23.125,3.56,15,2024-07-25T01:30:00.000Z
70b3d507800007e0,1721870100000,58.2,43.2,70.3,62.5,53.0,47.0,46.0,901,23.125,3.56,15,2024-07-25T01:15:00.000Z
70b3d507800007e0,1721869200000,57.3,44.4,71.0,61.5,52.5,47.5,46.5,901,23.125,3.56,15,2024-07-25T01:00:00.000Z
70b3d507800007e0,1721868300000,65.7,43.7,87.2,63.5,53.0,47.5,47.0,901,23.125,3.57,15,2024-07-25T00:45:00.000Z
70b3d507800007e0,1721867400000,59.6,42.8,82.5,62.0,54.0,46.0,45.0,901,23.75,3.56,15,2024-07-25T00:30:00.000Z
70b3d507800007e0,1721866500000,59.5,43.0,77.8,62.5,54.5,48.0,45.5,900,23.75,3.57,15,2024-07-25T00:15:00.000Z
70b3d507800007e0,1721865601000,58.5,44.9,73.4,62.0,54.0,47.5,47.0,901,23.75,3.56,15,2024-07-25T00:00:01.000Z
70b3d507800007e0,1721863800000,60.3,44.6,74.7,64.0,56.0,49.5,48.0,901,23.75,3.56,15,2024-07-24T23:30:00.000Z
70b3d507800007e0,1721862900000,61.0,46.3,75.2,65.0,57.0,50.5,49.5,901,23.75,3.57,15,2024-07-24T23:15:00.000Z
70b3d507800007e0,1721862000000,63.0,47.0,81.7,66.0,58.5,51.0,49.5,901,24.375,3.57,15,2024-07-24T23:00:00.000Z
70b3d507800007e0,1721861100000,64.3,45.7,83.2,67.5,60.0,52.5,51.0,901,24.375,3.57,15,2024-07-24T22:45:00.000Z
70b3d507800007e0,1721860200000,65.0,48.9,84.7,67.0,61.0,54.5,52.5,900,24.375,3.57,15,2024-07-24T22:30:00.000Z
70b3d507800007e0,1721859301000,65.0,49.0,82.6,67.5,62.5,55.5,53.5,901,24.375,3.57,15,2024-07-24T22:15:01.000Z
70b3d507800007e0,1721858400000,64.7,48.2,80.1,67.5,61.5,55.0,53.5,901,25.0,3.57,15,2024-07-24T22:00:00.000Z
70b3d507800007e0,1721857500000,64.1,49.5,80.1,66.5,60.0,54.0,52.5,901,25.0,3.57,15,2024-07-24T21:45:00.000Z
70b3d507800007e0,1721856600000,71.7,52.2,96.5,70.0,63.0,58.0,56.5,901,25.0,3.57,15,2024-07-24T21:30:00.000Z
70b3d507800007e0,1721855700000,66.1,53.3,83.1,68.5,62.5,57.0,55.5,901,25.0,3.57,15,2024-07-24T21:15:00.000Z
70b3d507800007e0,1721854800000,65.9,52.5,82.7,68.5,63.0,57.5,56.0,902,25.0,3.57,15,2024-07-24T21:00:00.000Z
70b3d507800007e0,1721853899000,70.7,55.6,93.0,71.0,64.5,58.5,57.5,901,25.0,3.57,15,2024-07-24T20:44:59.000Z
70b3d507800007e0,1721853000000,67.2,55.7,84.5,69.0,63.5,59.0,58.0,901,25.625,3.57,15,2024-07-24T20:30:00.000Z
70b3d507800007e0,1721852100000,67.1,53.3,85.2,69.5,63.0,58.0,57.0,901,25.625,3.57,15,2024-07-24T20:15:00.000Z
70b3d507800007e0,1721851200000,67.8,55.8,92.2,68.5,63.0,59.5,58.5,901,25.625,3.57,15,2024-07-24T20:00:00.000Z
70b3d507800007e0,1721850300000,67.3,55.9,81.2,70.5,63.0,59.0,58.5,901,26.25,3.57,15,2024-07-24T19:45:00.000Z
70b3d507800007e0,1721849400000,68.4,53.8,87.3,70.0,64.0,58.5,57.5,901,26.25,3.57,15,2024-07-24T19:30:00.000Z
70b3d507800007e0,1721848500000,67.4,53.5,84.0,70.0,63.5,58.5,57.0,901,26.875,3.57,15,2024-07-24T19:15:00.000Z
70b3d507800007e0,1721847600000,67.1,54.6,83.4,69.5,64.0,58.5,57.0,901,26.875,3.57,15,2024-07-24T19:00:00.000Z
70b3d507800007e0,1721846700000,67.0,53.5,85.4,69.5,63.0,58.0,57.0,901,27.5,3.57,15,2024-07-24T18:45:00.000Z
70b3d507800007e0,1721845800000,66.9,54.1,83.0,69.5,63.5,59.0,57.5,901,27.5,3.57,15,2024-07-24T18:30:00.000Z
70b3d507800007e0,1721844900000,67.2,56.0,85.8,70.0,63.5,58.5,58.0,901,28.125,3.57,15,2024-07-24T18:15:00.000Z
70b3d507800007e0,1721844000000,66.7,56.9,81.3,69.5,64.0,59.5,58.5,902,28.125,3.57,15,2024-07-24T18:00:00.000Z
70b3d507800007e0,1721843099000,68.1,56.1,80.9,71.0,65.0,60.0,58.5,901,28.125,3.58,15,2024-07-24T17:44:59.000Z
70b3d507800007e0,1721842200000,67.7,56.4,78.1,71.5,65.5,60.5,60.0,902,28.75,3.58,15,2024-07-24T17:30:00.000Z
70b3d507800007e0,1721841299000,68.2,56.6,77.8,71.5,65.5,60.5,60.0,901,29.375,3.58,15,2024-07-24T17:14:59.000Z
70b3d507800007e0,1721840400000,69.3,57.7,85.3,72.0,66.0,61.0,60.0,901,30.0,3.58,15,2024-07-24T17:00:00.000Z
70b3d507800007e0,1721839500000,68.6,57.0,85.0,71.5,66.0,61.5,60.5,902,30.0,3.58,15,2024-07-24T16:45:00.000Z
70b3d507800007e0,1721838599000,69.6,57.4,84.4,72.5,66.0,60.0,59.5,901,30.0,3.58,15,2024-07-24T16:29:59.000Z
70b3d507800007e0,1721837700000,69.3,58.3,79.6,73.0,67.0,62.0,60.5,901,30.0,3.58,15,2024-07-24T16:15:00.000Z
70b3d507800007e0,1721836800000,69.5,58.5,88.1,72.5,67.0,62.5,61.5,902,30.0,3.58,15,2024-07-24T16:00:00.000Z
70b3d507800007e0,1721835899000,70.1,59.9,84.9,73.0,68.0,63.0,61.5,901,30.625,3.58,15,2024-07-24T15:44:59.000Z
70b3d507800007e0,1721835000000,72.2,58.9,94.5,73.5,67.0,62.0,61.0,902,30.625,3.58,15,2024-07-24T15:30:00.000Z
70b3d507800007e0,1721834099000,70.9,59.7,88.1,74.0,67.5,63.0,61.5,901,30.625,3.58,15,2024-07-24T15:14:59.000Z
70b3d507800007e0,1721833200000,71.8,57.4,89.6,74.0,68.0,61.5,59.5,902,30.625,3.58,15,2024-07-24T15:00:00.000Z
70b3d507800007e0,1721832299000,71.2,57.2,89.9,74.0,67.5,61.0,59.5,901,30.625,3.58,15,2024-07-24T14:44:59.000Z
70b3d507800007e0,1721831400000,69.3,56.6,84.9,72.5,66.5,61.0,60.5,902,30.625,3.58,15,2024-07-24T14:30:00.000Z
70b3d507800007e0,1721830499000,70.7,57.8,83.4,73.5,67.5,62.0,61.0,902,30.625,3.58,15,2024-07-24T14:14:59.000Z
70b3d507800007e0,1721829599000,70.5,59.3,86.8,73.0,67.5,61.5,61.0,901,30.625,3.58,15,2024-07-24T13:59:59.000Z
70b3d507800007e0,1721828700000,76.6,58.0,99.1,73.0,66.0,60.5,59.5,902,30.625,3.58,15,2024-07-24T13:45:00.000Z
70b3d507800007e0,1721827799000,68.0,57.7,82.1,71.5,65.5,61.0,60.5,901,30.625,3.58,15,2024-07-24T13:29:59.000Z
70b3d507800007e0,1721826900000,68.8,57.8,88.7,71.5,65.5,60.5,59.5,902,30.0,3.58,15,2024-07-24T13:15:00.000Z
70b3d507800007e0,1721825999000,69.4,58.7,83.6,71.5,65.5,61.0,60.5,901,30.0,3.58,15,2024-07-24T12:59:59.000Z
70b3d507800007e0,1721825100000,67.8,57.3,80.9,71.0,65.0,60.5,59.5,902,30.0,3.58,15,2024-07-24T12:45:00.000Z
70b3d507800007e0,1721824199000,68.2,57.7,87.9,71.0,65.5,60.0,59.0,901,30.0,3.58,15,2024-07-24T12:29:59.000Z
70b3d507800007e0,1721823300000,68.2,56.1,88.6,71.0,65.5,59.5,58.5,902,29.375,3.58,15,2024-07-24T12:15:00.000Z
70b3d507800007e0,1721822399000,68.8,54.6,87.1,71.5,65.5,60.0,59.0,902,30.0,3.58,15,2024-07-24T11:59:59.000Z
70b3d507800007e0,1721821499000,68.4,56.6,80.8,71.5,65.5,60.0,59.0,901,30.0,3.58,15,2024-07-24T11:44:59.000Z
70b3d507800007e0,1721820600000,67.1,56.1,78.3,70.5,64.5,59.0,58.0,902,30.0,3.58,15,2024-07-24T11:30:00.000Z
70b3d507800007e0,1721819699000,67.4,54.6,84.7,70.0,65.0,59.0,58.5,902,29.375,3.58,15,2024-07-24T11:14:59.000Z
70b3d507800007e0,1721818799000,66.2,55.3,78.3,69.5,63.5,58.5,57.5,901,29.375,3.58,15,2024-07-24T10:59:59.000Z
70b3d507800007e0,1721816999000,72.9,55.8,95.4,71.0,65.5,58.5,57.5,901,29.375,3.58,15,2024-07-24T10:29:59.000Z
70b3d507800007e0,1721816100000,68.3,55.7,85.4,71.0,65.5,60.0,59.0,902,30.0,3.58,15,2024-07-24T10:15:00.000Z
70b3d507800007e0,1721815199000,67.9,57.3,81.7,71.0,64.5,60.0,59.5,902,30.0,3.58,15,2024-07-24T09:59:59.000Z
70b3d507800007e0,1721814299000,69.2,54.4,86.0,71.5,65.0,60.5,59.5,901,30.625,3.58,15,2024-07-24T09:44:59.000Z
70b3d507800007e0,1721813400000,67.4,56.8,81.2,71.0,65.0,59.5,59.0,902,31.875,3.59,15,2024-07-24T09:30:00.000Z
70b3d507800007e0,1721812499000,67.1,55.7,81.9,70.0,64.5,60.5,59.5,902,33.75,3.59,15,2024-07-24T09:14:59.000Z
70b3d507800007e0,1721811599000,68.3,55.0,80.8,71.0,66.0,60.0,58.0,902,37.5,3.59,15,2024-07-24T08:59:59.000Z
70b3d507800007e0,1721809798000,76.4,55.2,99.3,70.0,64.0,58.5,58.0,902,40.0,3.59,15,2024-07-24T08:29:58.000Z
70b3d507800007e0,1721808899000,66.9,56.4,79.0,70.0,64.5,59.0,58.0,902,40.625,3.59,15,2024-07-24T08:14:59.000Z
70b3d507800007e0,1721807999000,67.8,56.9,82.4,71.0,65.5,60.5,59.0,903,40.625,3.59,15,2024-07-24T07:59:59.000Z
70b3d507800007e0,1721807098000,68.6,56.3,80.3,72.0,65.5,59.5,58.5,902,38.75,3.58,15,2024-07-24T07:44:58.000Z
70b3d507800007e0,1721806199000,68.4,56.5,81.1,72.0,66.0,60.5,59.5,901,38.125,3.58,15,2024-07-24T07:29:59.000Z
70b3d507800007e0,1721805300000,67.2,56.1,81.3,70.5,65.0,58.5,57.5,901,36.25,3.57,15,2024-07-24T07:15:00.000Z
70b3d507800007e0,1721804400000,69.2,56.0,83.6,72.0,66.0,60.5,59.5,902,28.75,3.57,15,2024-07-24T07:00:00.000Z
70b3d507800007e0,1721803499000,69.5,58.1,84.6,73.0,66.0,61.0,60.0,901,24.375,3.56,15,2024-07-24T06:44:59.000Z
70b3d507800007e0,1721802600000,68.3,52.6,81.1,72.0,65.5,60.5,58.5,901,23.75,3.56,15,2024-07-24T06:30:00.000Z
70b3d507800007e0,1721799900000,70.2,56.7,82.3,73.5,67.5,62.0,61.5,901,23.75,3.56,15,2024-07-24T05:45:00.000Z
70b3d507800007e0,1721799000000,69.6,57.2,82.3,73.0,67.0,61.5,60.5,901,23.125,3.56,15,2024-07-24T05:30:00.000Z
70b3d507800007e0,1721798100000,68.8,55.8,80.9,72.5,66.5,60.0,59.5,900,23.125,3.56,15,2024-07-24T05:15:00.000Z
70b3d507800007e0,1721797201000,70.3,57.1,86.5,73.5,66.5,61.5,60.0,901,23.125,3.56,15,2024-07-24T05:00:01.000Z
70b3d507800007e0,1721796300000,70.7,56.9,86.5,74.0,67.5,61.0,60.0,901,23.125,3.56,15,2024-07-24T04:45:00.000Z
70b3d507800007e0,1721795400000,70.5,57.5,92.8,73.5,66.0,60.5,60.0,901,22.5,3.56,15,2024-07-24T04:30:00.000Z
70b3d507800007e0,1721794500000,69.9,57.5,86.2,73.5,66.0,60.5,59.5,901,23.125,3.56,15,2024-07-24T04:15:00.000Z
70b3d507800007e0,1721793600000,67.2,50.4,82.9,71.0,63.5,57.0,55.0,900,23.125,3.56,15,2024-07-24T04:00:00.000Z
70b3d507800007e0,1721792701000,66.4,50.2,79.2,70.0,64.0,56.5,54.5,901,23.125,3.56,15,2024-07-24T03:45:01.000Z
70b3d507800007e0,1721791800000,66.4,51.8,81.6,69.5,62.5,56.5,55.0,901,23.125,3.56,15,2024-07-24T03:30:00.000Z
70b3d507800007e0,1721790900000,65.6,48.2,80.3,70.0,61.0,53.0,51.5,901,23.125,3.57,15,2024-07-24T03:15:00.000Z
70b3d507800007e0,1721790000000,64.2,47.8,77.2,67.5,60.5,52.0,50.0,900,23.125,3.57,15,2024-07-24T03:00:00.000Z
70b3d507800007e0,1721789101000,70.0,44.8,95.8,66.0,57.0,49.0,47.0,901,23.125,3.56,15,2024-07-24T02:45:01.000Z
70b3d507800007e0,1721788200000,62.8,45.3,76.3,66.5,58.0,50.0,48.0,901,23.125,3.57,15,2024-07-24T02:30:00.000Z
70b3d507800007e0,1721787300000,60.2,43.9,71.4,64.5,55.5,48.0,46.5,901,23.75,3.57,15,2024-07-24T02:15:00.000Z
70b3d507800007e0,1721786400000,58.0,44.7,75.5,61.5,53.0,47.5,46.5,901,23.75,3.57,15,2024-07-24T02:00:00.000Z
70b3d507800007e0,1721785500000,57.9,43.3,71.1,62.0,53.5,47.0,45.5,901,23.75,3.57,15,2024-07-24T01:45:00.000Z
70b3d507800007e0,1721784600000,59.1,44.4,73.6,63.5,54.5,49.0,48.5,901,23.75,3.57,15,2024-07-24T01:30:00.000Z
70b3d507800007e0,1721783700000,58.7,44.6,76.0,62.0,55.0,48.0,47.0,901,24.375,3.57,15,2024-07-24T01:15:00.000Z
70b3d507800007e0,1721782800000,59.1,44.7,73.0,62.5,55.5,48.5,47.5,901,24.375,3.57,15,2024-07-24T01:00:00.000Z
70b3d507800007e0,1721781900000,57.2,44.5,67.8,61.5,53.5,48.0,47.0,901,24.375,3.57,15,2024-07-24T00:45:00.000Z
70b3d507800007e0,1721781000000,59.6,44.5,74.4,63.5,54.5,49.0,47.5,901,25.0,3.57,15,2024-07-24T00:30:00.000Z
70b3d507800007e0,1721780100000,64.6,44.2,87.8,63.0,55.5,49.0,47.5,901,24.375,3.57,15,2024-07-24T00:15:00.000Z
70b3d507800007e0,1721779200000,59.5,44.2,72.3,63.5,56.5,49.5,46.5,901,25.0,3.57,15,2024-07-24T00:00:00.000Z
70b3d507800007e0,1721778300000,59.1,44.8,70.4,63.0,56.0,49.5,48.0,901,24.375,3.57,15,2024-07-23T23:45:00.000Z
70b3d507800007e0,1721777400000,58.6,45.6,71.6,62.5,54.5,50.0,48.5,901,25.0,3.57,15,2024-07-23T23:30:00.000Z
70b3d507800007e0,1721776500000,62.5,45.4,78.5,66.0,57.5,50.0,48.5,901,25.0,3.57,15,2024-07-23T23:15:00.000Z
70b3d507800007e0,1721774700000,62.1,47.2,74.9,65.5,59.5,52.5,51.0,901,25.0,3.57,15,2024-07-23T22:45:00.000Z
70b3d507800007e0,1721773800000,65.4,50.2,85.5,67.5,62.0,56.0,54.5,901,25.0,3.57,15,2024-07-23T22:30:00.000Z
70b3d507800007e0,1721772900000,66.6,47.8,84.8,68.5,62.0,54.5,52.5,901,25.0,3.57,15,2024-07-23T22:15:00.000Z
70b3d507800007e0,1721772000000,64.1,50.1,78.8,67.0,61.0,54.0,53.0,901,25.625,3.57,15,2024-07-23T22:00:00.000Z
70b3d507800007e0,1721771100000,64.9,50.4,80.7,67.0,61.0,54.5,53.0,901,25.625,3.57,15,2024-07-23T21:45:00.000Z
70b3d507800007e0,1721770200000,65.5,52.2,81.6,68.0,62.5,56.5,55.5,901,25.625,3.57,15,2024-07-23T21:30:00.000Z
70b3d507800007e0,1721769300000,65.1,50.0,79.7,68.0,62.0,56.0,54.0,902,25.625,3.57,15,2024-07-23T21:15:00.000Z
70b3d507800007e0,1721768399000,65.2,52.2,78.3,68.0,63.0,57.5,56.5,901,26.25,3.57,15,2024-07-23T20:59:59.000Z
70b3d507800007e0,1721767500000,66.5,53.9,81.8,69.5,63.0,57.5,56.5,901,26.25,3.57,15,2024-07-23T20:45:00.000Z
70b3d507800007e0,1721766600000,70.7,55.1,90.9,70.0,63.5,58.0,57.5,901,26.25,3.57,15,2024-07-23T20:30:00.000Z
70b3d507800007e0,1721765700000,67.4,54.3,81.9,70.5,63.0,57.5,56.5,901,26.25,3.57,15,2024-07-23T20:15:00.000Z
70b3d507800007e0,1721764800000,66.1,54.5,83.3,69.5,63.0,58.5,57.5,901,26.875,3.57,15,2024-07-23T20:00:00.000Z
70b3d507800007e0,1721763900000,68.3,56.1,83.4,71.0,63.5,59.0,58.0,902,26.875,3.57,15,2024-07-23T19:45:00.000Z
70b3d507800007e0,1721762999000,67.0,55.4,82.8,69.5,64.0,60.0,59.0,901,26.875,3.57,15,2024-07-23T19:29:59.000Z
70b3d507800007e0,1721762100000,67.3,56.9,83.0,71.0,64.0,59.5,59.0,902,27.5,3.57,15,2024-07-23T19:15:00.000Z
70b3d507800007e0,1721761199000,66.3,54.8,80.8,69.5,63.0,58.0,57.0,901,28.125,3.58,15,2024-07-23T18:59:59.000Z
70b3d507800007e0,1721760300000,66.2,55.6,83.6,69.0,63.5,58.5,58.0,901,28.125,3.57,15,2024-07-23T18:45:00.000Z
70b3d507800007e0,1721759400000,66.9,54.4,80.0,70.5,64.0,59.0,58.0,902,28.125,3.58,15,2024-07-23T18:30:00.000Z
70b3d507800007e0,1721758499000,68.9,56.8,87.9,70.5,64.5,59.5,59.0,901,28.75,3.58,15,2024-07-23T18:14:59.000Z
70b3d507800007e0,1721757600000,67.7,56.6,81.6,70.5,64.5,60.0,59.0,902,29.375,3.58,15,2024-07-23T18:00:00.000Z
70b3d507800007e0,1721756699000,67.6,54.4,80.7,71.0,64.5,59.0,57.5,902,30.0,3.58,15,2024-07-23T17:44:59.000Z
70b3d507800007e0,1721755799000,67.5,57.2,81.2,70.5,65.0,60.0,59.5,901,30.625,3.58,15,2024-07-23T17:29:59.000Z
70b3d507800007e0,1721754900000,68.8,58.1,85.9,72.0,66.5,62.0,60.5,902,31.25,3.58,15,2024-07-23T17:15:00.000Z
70b3d507800007e0,1721753999000,67.9,57.9,80.0,71.5,65.0,60.0,59.5,901,31.25,3.58,15,2024-07-23T16:59:59.000Z
70b3d507800007e0,1721753100000,68.9,58.0,81.7,72.0,66.5,61.5,59.5,901,31.875,3.58,15,2024-07-23T16:45:00.000Z
70b3d507800007e0,1721752200000,69.2,55.7,83.2,72.5,66.5,61.0,59.5,902,31.875,3.58,15,2024-07-23T16:30:00.000Z
70b3d507800007e0,1721751299000,69.6,58.0,81.5,73.0,67.5,61.5,61.0,901,31.875,3.58,15,2024-07-23T16:14:59.000Z
70b3d507800007e0,1721750400000,70.2,58.9,88.7,73.0,67.5,62.0,61.0,902,31.875,3.58,15,2024-07-23T16:00:00.000Z
70b3d507800007e0,1721749499000,70.4,58.4,82.6,73.0,67.5,63.0,61.0,901,31.875,3.58,15,2024-07-23T15:44:59.000Z
70b3d507800007e0,1721748600000,70.9,59.3,87.7,73.5,67.5,61.5,61.0,902,32.5,3.58,15,2024-07-23T15:30:00.000Z
70b3d507800007e0,1721747699000,71.2,58.5,88.4,74.0,68.0,62.5,61.5,902,32.5,3.58,15,2024-07-23T15:14:59.000Z
70b3d507800007e0,1721746799000,70.9,58.9,84.3,74.5,67.5,62.0,61.0,902,31.875,3.58,15,2024-07-23T14:59:59.000Z
70b3d507800007e0,1721745899000,70.5,57.4,87.6,73.0,68.0,61.0,59.5,902,31.875,3.58,15,2024-07-23T14:44:59.000Z
70b3d507800007e0,1721744999000,70.4,58.9,88.0,73.0,66.0,60.5,60.0,901,31.875,3.58,15,2024-07-23T14:29:59.000Z
70b3d507800007e0,1721744100000,71.2,57.2,88.7,73.0,67.5,61.0,59.5,902,31.875,3.58,15,2024-07-23T14:15:00.000Z
70b3d507800007e0,1721743199000,74.1,56.3,98.1,73.5,67.0,60.5,59.0,902,31.25,3.58,15,2024-07-23T13:59:59.000Z
70b3d507800007e0,1721742299000,69.1,56.3,80.7,72.0,67.0,60.5,59.0,901,31.25,3.58,15,2024-07-23T13:44:59.000Z
70b3d507800007e0,1721741400000,68.9,57.6,86.7,72.0,66.0,61.0,59.5,901,31.25,3.58,15,2024-07-23T13:30:00.000Z
70b3d507800007e0,1721740500000,69.7,56.5,84.3,73.0,66.0,61.0,60.0,902,31.25,3.58,15,2024-07-23T13:15:00.000Z
70b3d507800007e0,1721739599000,68.8,56.1,81.9,72.0,65.0,60.5,59.5,902,30.625,3.58,15,2024-07-23T12:59:59.000Z
70b3d507800007e0,1721738699000,69.8,57.9,89.9,70.5,66.0,61.5,60.5,901,30.625,3.58,15,2024-07-23T12:44:59.000Z
70b3d507800007e0,1721737800000,67.9,58.7,81.3,71.0,65.5,61.0,60.5,902,30.625,3.58,15,2024-07-23T12:30:00.000Z
70b3d507800007e0,1721736899000,68.4,55.5,81.7,72.0,66.0,61.0,59.5,901,30.625,3.58,15,2024-07-23T12:14:59.000Z
70b3d507800007e0,1721736000000,69.1,55.9,82.4,73.0,66.0,60.5,59.0,902,30.0,3.57,15,2024-07-23T12:00:00.000Z
70b3d507800007e0,1721735099000,68.2,58.5,80.6,71.5,65.5,61.0,60.5,901,29.375,3.58,15,2024-07-23T11:44:59.000Z
70b3d507800007e0,1721734200000,69.3,59.3,84.5,72.0,66.0,61.5,61.0,902,29.375,3.58,15,2024-07-23T11:30:00.000Z
70b3d507800007e0,1721733299000,71.9,57.4,98.4,71.5,65.0,60.0,59.0,901,29.375,3.58,15,2024-07-23T11:14:59.000Z
70b3d507800007e0,1721732400000,68.6,56.7,86.3,71.0,64.5,59.5,58.5,902,28.75,3.57,15,2024-07-23T11:00:00.000Z
70b3d507800007e0,1721731499000,67.5,54.0,80.7,71.0,64.5,59.5,58.0,901,28.75,3.58,15,2024-07-23T10:44:59.000Z
70b3d507800007e0,1721730600000,67.2,57.3,84.1,70.5,64.0,59.5,58.5,902,29.375,3.58,15,2024-07-23T10:30:00.000Z
70b3d507800007e0,1721729699000,67.4,54.9,79.6,71.0,65.0,59.0,58.5,902,29.375,3.58,15,2024-07-23T10:14:59.000Z
70b3d507800007e0,1721728799000,67.5,56.7,81.2,71.0,65.0,59.5,58.5,901,29.375,3.58,15,2024-07-23T09:59:59.000Z
70b3d507800007e0,1721727900000,69.6,56.4,86.9,71.5,65.5,59.5,58.0,902,30.0,3.58,15,2024-07-23T09:45:00.000Z
70b3d507800007e0,1721726999000,66.9,57.2,80.6,70.0,64.0,59.5,59.0,902,31.25,3.59,15,2024-07-23T09:29:59.000Z
70b3d507800007e0,1721726099000,68.0,57.9,82.5,71.0,65.5,61.5,60.5,902,33.125,3.59,15,2024-07-23T09:14:59.000Z
70b3d507800007e0,1721725199000,68.1,55.5,78.9,71.5,66.0,60.5,59.0,903,37.5,3.59,15,2024-07-23T08:59:59.000Z
70b3d507800007e0,1721724298000,66.9,56.9,82.6,70.0,64.0,59.0,58.5,902,41.25,3.59,15,2024-07-23T08:44:58.000Z
70b3d507800007e0,1721723399000,67.9,54.0,80.9,70.5,65.0,59.0,58.5,902,40.625,3.59,15,2024-07-23T08:29:59.000Z
70b3d507800007e0,1721722499000,67.6,57.6,78.2,71.0,65.0,60.5,60.0,903,40.625,3.59,15,2024-07-23T08:14:59.000Z
70b3d507800007e0,1721721598000,67.2,56.7,84.0,70.5,64.5,60.0,58.5,902,40.0,3.59,15,2024-07-23T07:59:58.000Z
70b3d507800007e0,1721720699000,68.2,56.1,82.7,71.0,65.5,60.5,59.0,902,39.375,3.58,15,2024-07-23T07:44:59.000Z
70b3d507800007e0,1721719799000,68.0,57.2,80.1,71.5,65.5,60.0,59.0,902,37.5,3.58,15,2024-07-23T07:29:59.000Z
70b3d507800007e0,1721718899000,69.0,55.8,78.1,72.0,68.0,60.5,59.5,901,35.0,3.57,15,2024-07-23T07:14:59.000Z
70b3d507800007e0,1721718000000,70.7,58.7,85.6,74.5,67.0,62.0,61.0,901,27.5,3.56,15,2024-07-23T07:00:00.000Z
70b3d507800007e0,1721717100000,70.2,56.4,84.5,74.0,66.0,60.5,59.0,901,23.125,3.56,15,2024-07-23T06:45:00.000Z
70b3d507800007e0,1721716200000,69.1,57.8,85.1,72.5,65.5,60.5,59.5,901,22.5,3.56,15,2024-07-23T06:30:00.000Z
70b3d507800007e0,1721715300000,72.2,57.4,92.8,73.5,66.0,61.5,60.5,901,22.5,3.56,15,2024-07-23T06:15:00.000Z
70b3d507800007e0,1721714400000,69.2,58.1,80.0,73.0,67.0,61.0,60.0,901,21.875,3.56,15,2024-07-23T06:00:00.000Z
70b3d507800007e0,1721713500000,70.5,56.9,86.5,73.5,67.0,61.0,60.0,901,21.875,3.56,15,2024-07-23T05:45:00.000Z
70b3d507800007e0,1721712600000,70.9,57.7,84.0,75.5,67.5,60.5,59.5,901,21.875,3.56,15,2024-07-23T05:30:00.000Z
70b3d507800007e0,1721711700000,69.9,56.9,78.5,73.0,68.0,64.5,62.0,901,21.25,3.56,15,2024-07-23T05:15:00.000Z
