deveui,epoch,Leq,Lmin,Lmax,L10,L50,L90,L95,nMeas,Temp,Vbat,dur,timestamp
70b3d50780000684,1721888999000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.5,3.47,15,2024-07-25T06:29:59.000Z
70b3d50780000684,1721888099000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.5,3.47,15,2024-07-25T06:14:59.000Z
70b3d50780000684,1721887198000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.5,3.47,15,2024-07-25T05:59:58.000Z
70b3d50780000684,1721886299000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.875,3.46,15,2024-07-25T05:44:59.000Z
70b3d50780000684,1721885399000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.75,3.45,15,2024-07-25T05:29:59.000Z
70b3d50780000684,1721884498000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.75,3.45,15,2024-07-25T05:14:58.000Z
70b3d50780000684,1721883599000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.125,3.45,15,2024-07-25T04:59:59.000Z
70b3d50780000684,1721882699000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.5,3.45,15,2024-07-25T04:44:59.000Z
70b3d50780000684,1721881798000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.125,3.45,15,2024-07-25T04:29:58.000Z
70b3d50780000684,1721880899000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.125,3.45,15,2024-07-25T04:14:59.000Z
70b3d50780000684,1721879999000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.125,3.45,15,2024-07-25T03:59:59.000Z
70b3d50780000684,1721879099000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.125,3.46,15,2024-07-25T03:44:59.000Z
70b3d50780000684,1721877298000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.75,3.46,15,2024-07-25T03:14:58.000Z
70b3d50780000684,1721876399000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.75,3.46,15,2024-07-25T02:59:59.000Z
70b3d50780000684,1721875499000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.375,3.46,15,2024-07-25T02:44:59.000Z
70b3d50780000684,1721874598000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,3.46,15,2024-07-25T02:29:58.000Z
70b3d50780000684,1721873699000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,3.47,15,2024-07-25T02:14:59.000Z
70b3d50780000684,1721872799000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,3.47,15,2024-07-25T01:59:59.000Z
70b3d50780000684,1721871898000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,3.46,15,2024-07-25T01:44:58.000Z
70b3d50780000684,1721870999000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,3.47,15,2024-07-25T01:29:59.000Z
70b3d50780000684,1721870099000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.625,3.47,15,2024-07-25T01:14:59.000Z
70b3d50780000684,1721869199000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.625,3.47,15,2024-07-25T00:59:59.000Z
70b3d50780000684,1721868298000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.625,3.47,15,2024-07-25T00:44:58.000Z
70b3d50780000684,1721866498000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.625,3.47,15,2024-07-25T00:14:58.000Z
70b3d50780000684,1721865599000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.625,3.47,15,2024-07-24T23:59:59.000Z
70b3d50780000684,1721864698000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,3.47,15,2024-07-24T23:44:58.000Z
70b3d50780000684,1721863799000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.625,3.47,15,2024-07-24T23:29:59.000Z
70b3d50780000684,1721862898000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.625,3.47,15,2024-07-24T23:14:58.000Z
70b3d50780000684,1721861999000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.25,3.47,15,2024-07-24T22:59:59.000Z
70b3d50780000684,1721861098000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.625,3.47,15,2024-07-24T22:44:58.000Z
70b3d50780000684,1721860199000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.25,3.48,15,2024-07-24T22:29:59.000Z
70b3d50780000684,1721859299000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.875,3.48,15,2024-07-24T22:14:59.000Z
70b3d50780000684,1721858398000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.875,3.48,15,2024-07-24T21:59:58.000Z
70b3d50780000684,1721857499000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.875,3.48,15,2024-07-24T21:44:59.000Z
70b3d50780000684,1721856598000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.875,3.48,15,2024-07-24T21:29:58.000Z
70b3d50780000684,1721855699000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.5,3.48,15,2024-07-24T21:14:59.000Z
70b3d50780000684,1721854799000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.125,3.48,15,2024-07-24T20:59:59.000Z
70b3d50780000684,1721853898000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.125,3.49,15,2024-07-24T20:44:58.000Z
70b3d50780000684,1721852999000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.125,3.49,15,2024-07-24T20:29:59.000Z
70b3d50780000684,1721852098000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.75,3.49,15,2024-07-24T20:14:58.000Z
70b3d50780000684,1721851199000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.75,3.49,15,2024-07-24T19:59:59.000Z
70b3d50780000684,1721850299000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.375,3.49,15,2024-07-24T19:44:59.000Z
70b3d50780000684,1721849399000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.375,3.49,15,2024-07-24T19:29:59.000Z
70b3d50780000684,1721848498000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,3.5,15,2024-07-24T19:14:58.000Z
70b3d50780000684,1721847599000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.625,3.5,15,2024-07-24T18:59:59.000Z
70b3d50780000684,1721846699000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.625,3.5,15,2024-07-24T18:44:59.000Z
70b3d50780000684,1721845799000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.25,3.5,15,2024-07-24T18:29:59.000Z
70b3d50780000684,1721844899000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.875,3.5,15,2024-07-24T18:14:59.000Z
70b3d50780000684,1721843998000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.125,3.51,15,2024-07-24T17:59:58.000Z
70b3d50780000684,1721843099000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.75,3.51,15,2024-07-24T17:44:59.000Z
70b3d50780000684,1721842199000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.75,3.51,15,2024-07-24T17:29:59.000Z
70b3d50780000684,1721841299000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,3.52,15,2024-07-24T17:14:59.000Z
70b3d50780000684,1721840398000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.25,3.52,15,2024-07-24T16:59:58.000Z
70b3d50780000684,1721839499000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32.5,3.53,15,2024-07-24T16:44:59.000Z
70b3d50780000684,1721838599000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.125,3.53,15,2024-07-24T16:29:59.000Z
70b3d50780000684,1721837699000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.625,3.54,15,2024-07-24T16:14:59.000Z
70b3d50780000684,1721836799000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.25,3.53,15,2024-07-24T15:59:59.000Z
70b3d50780000684,1721835899000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.875,3.54,15,2024-07-24T15:44:59.000Z
